drugName,smilesString
desvenlafaxine succinate,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O.C(CC(=O)O)C(=O)O
gastrodin,C1=CC(=CC=C1CO)OC2C(C(C(C(O2)CO)O)O)O
ncgc00242502-01,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C
olopatadine hcl,CN(C)CCC=C1C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O.Cl
schembl1946862,CCN1C2=CC=CC=C2N(C1=O)C3CCN(CC3CO)CC4CCCCCCC4
azd3965,CC1=C(C(=NN1)C(F)(F)F)CC2=C(C3=C(S2)N(C(=O)N(C3=O)C)C(C)C)C(=O)N4CC(CO4)(C)O
azd2014,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
lomerizine hcl,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC.Cl.Cl
cyromazine,C1CC1NC2=NC(=NC(=N2)N)N
roxatidine acetate hcl,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2.Cl
sar131675 racemate,CCN1C(=C(C(=O)C2=C1N=C(C=C2)C#CC(C)(COC)O)C(=O)NC)N
benzocaine,CCOC(=O)C1=CC=C(C=C1)N
iowh032,C1=CC=C(C=C1)OC2=CC=C(C=C2)CNC(=O)C3=NC(=NO3)C4=CC(=C(C(=C4)Br)O)Br
1-(4-fluorophenyl)-3-(3-(4-fluorophenyl)-3-hydroxypropyl)-4-(4-hydroxyphenyl)azetidin-2-one,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
desfesoterodine,CC(C)N(CCC(C1=CC=CC=C1)C2=C(C=CC(=C2)CO)O)C(C)C
phentolamine mesylate,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O
agn-pc-0mu5n5,C1CN(CC2=C1C=C(C=C2)NC(=O)C3=CC=CC=C3C4=CC=C(C=C4)C(F)(F)F)CC5=NC=NN5
wnt-c59 (c59),CC1=NC=CC(=C1)C2=CC=C(C=C2)CC(=O)NC3=CC=C(C=C3)C4=CN=CC=C4
1265789-88-5,CC(C)(C)C1=CC(=C(S1)NC(=O)NC2=CC3=C(C=C2)NN=C3)C(=O)O
10-epi-aclacinomycin a,CCC1(CC(C2=C(C3=C(C=C2C1C(=O)OC)C(=O)C4=C(C3=O)C(=CC=C4)O)O)OC5CC(C(C(O5)C)OC6CC(C(C(O6)C)OC7CCC(=O)C(O7)C)O)N(C)C)O
vindesine sulfate,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)N)O)O)CC)OC)C(=O)OC)O.OS(=O)(=O)O
wz8040,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)SC4=CC=CC(=C4)NC(=O)C=C)Cl
mrt 68601 hydrochloride,C1CC(C1)C(=O)NCCCNC2=NC(=NC=C2C3CC3)NC4=CC=C(C=C4)N5CCOCC5.Cl
dimethyl but-2-enedioate,COC(=O)C=CC(=O)OC
alisertib (mln8237),COC1=C(C(=CC=C1)F)C2=NCC3=CN=C(N=C3C4=C2C=C(C=C4)Cl)NC5=CC(=C(C=C5)C(=O)O)OC
e7449,C1C2=CC=CC=C2CN1CC3=NC4=NNC(=O)C5=C4C(=CC=C5)N3
azd6738,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
cyproheptadine,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
flavopiridol hcl,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O.Cl
ammonium glycyrrhizinate,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N
vu 0364770,C1=CC=NC(=C1)C(=O)NC2=CC(=CC=C2)Cl
ml364,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(F)(F)F)C(=O)NC3=NC(=CS3)C4=CC=CC=C4
sitaxentan sodium,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)[N-]C4=C(C(=NO4)C)Cl)OCO2.[Na+]
pranlukast,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
nifuroxazide,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O
108740-89-2,CC(=O)OC1CC2(C(CCC2O)C3=C1C4(C(OC(=O)C5=COC(=C54)C3=O)COC)C)C
isoevodiamine,CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3
torin 2,C1=CC(=CC(=C1)N2C(=O)C=CC3=CN=C4C=CC(=CC4=C32)C5=CN=C(C=C5)N)C(F)(F)F
betamipron,C1=CC=C(C=C1)C(=O)NCCC(=O)O
bix 02565,CC1CCNC(=O)C2=CC3=C(N12)C=C(C=C3)C(=O)NC4=NC5=CC=CC=C5N4CCCN(C)C
ro 51,CC(C)C1=CC(=C(C=C1OC2=CN=C(N=C2N)NC(CO)CO)I)OC
scopolamine hbr,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4.Br
epirubicin hcl,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O.Cl
vorasidenib,CC(C(F)(F)F)NC1=NC(=NC(=N1)C2=NC(=CC=C2)Cl)NC(C)C(F)(F)F
unii-bxu45zh6li,CCC1=CC=C(C=C1)OCC2=CC=CC=C2C(=O)NC3=CC4=C(C=C(N=C4C=C3)C)N
cd 437,C1C2CC3CC1CC(C2)(C3)C4=C(C=CC(=C4)C5=CC6=C(C=C5)C=C(C=C6)C(=O)O)O
chembl3348847,CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O
ncgc00347908-01,CC(C)(C)C(NC(=O)CC1=CC(=C(C=C1)OC)OC)N=C(NC#N)NC2=CC=CC3=CC=CC=C32
zstk474,C1COCCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5
pioglitazone hcl,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3.Cl
1314241-44-5,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=CN=C3)Br
hydroxyzine 2hcl,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl
"(8r,9s,10r,13s,14r,17r)-17-hydroxy-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one",CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C=O
gsk 650394,C1CCC(C1)C2=C(C=CC(=C2)C3=CNC4=C3C=C(C=N4)C5=CC=CC=C5)C(=O)O
ml133 hcl,COC1=CC=C(C=C1)CNCC2=CC=CC3=CC=CC=C32.Cl
chembl3184387,C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(=C4NC5=CC=CC=C5S4)C#N
chembl3348925,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC
bromhexine,CN(CC1=C(C(=CC(=C1)Br)Br)N)C2CCCCC2
nvp-tnks656,COC1=CC=C(C=C1)C(=O)C2CCN(CC2)CC(=O)N(CC3CC3)CC4=NC5=C(COCC5)C(=O)N4
milnacipran hcl,CCN(CC)C(=O)C1(CC1CN)C2=CC=CC=C2.Cl
irak inhibitor 5,CC(C)(C)C(=O)OC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])CCCO
isodonol,CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)O)C
prazosin hcl,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC.Cl
ncgc00345821-01,CC1=C(N(N=C1)C)C(=O)NC2=C(C=CC(=C2)NC3=CC4=C(C=C3)C(=NN4)C=CC5=CC=CC=N5)F
oxytetracycline (terramycin),CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O
lb-100,CN1CCN(CC1)C(=O)C2C3CCC(C2C(=O)O)O3
zinc208949883,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O
bi 2536,CCC1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C
alizapride hcl,COC1=CC2=C(C=C1C(=O)NCC3CCCN3CC=C)NN=N2.Cl
gw768505a,COC1=CC=C(C=C1)C2=C(C3=C(N=CN=C3O2)N)C4=CC=C(C=C4)NC(=O)NC5=C(C=CC(=C5)C(F)(F)F)F
methylene blue cation,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2
ncgc00161834-01,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C
molmap_000049,CC(C=C(C)C=CC(=O)NO)C(=O)C1=CC=C(C=C1)N(C)C
a66,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CSC(=N3)C(C)(C)C
empagliflozin (bi 10773),C1COCC1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)C4C(C(C(C(O4)CO)O)O)O)Cl
ncgc00346737-01,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O
azd1208,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
procaine hcl,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl
schembl224883,C1CC2=C3C(=CC=C2)C(=CN3C1)C4C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
chembl2142770,C1=CC=C2C=C(C=CC2=C1)C3=NN=C(O3)SCC#CCOC(=O)C4=CC5=CC=CC=C5S4
prt062607,C1CCC(C(C1)N)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)N4N=CC=N4)C(=O)N
nsc23925,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(C4CCCCN4)O.Cl.Cl
zinc208951860,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
1239610-44-6,CN1C=C(C=C1C=CC(=O)NO)C=CC(=O)C2=CC(=CC=C2)F
nicardipine hcl,CC1=C(C(C(=C(N1)C)C(=O)OCCN(C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC.Cl
jnj-1661010,C1CN(CCN1C2=NC(=NS2)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
tropicamide,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
ly404039,C1C(C2C(C2S1(=O)=O)C(=O)O)(C(=O)O)N
nu7441 (ku-57788),C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC5=C4SC6=CC=CC=C56
chembl3348841,CC1=C(SC(=N1)NC(=O)N2CCCC2C(=O)N)C3=CSC(=N3)C(C)(C)C
esculin,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O
ly2835219,CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F
rocilinostat (acy-1215),C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=NC=C(C=N3)C(=O)NCCCCCCC(=O)NO
853910-02-8,CC1=NC2=CN=C3C=CC(=CC3=C2N1C4=CC=C(C=C4)C(C)(C)C#N)C#CC5=CN=CC=C5
jnk inhibitor ix,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=CC=CC4=CC=CC=C43)C#N
ncgc00346559-01,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O
erythritol,C(C(C(CO)O)O)O
su5402,CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O
schembl326516,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N
473382-39-7,CC(C)(CNC1=NN2C(=NN=C2C3=CC=CC=C3)C=C1C4CCC4)CN(C)C
laq824 (dacinostat),C1=CC=C2C(=C1)C(=CN2)CCN(CCO)CC3=CC=C(C=C3)C=CC(=O)NO
xrp44x,CC1=NN(C(=C1)C(=O)N2CCN(CC2)C3=CC(=CC=C3)Cl)C4=CC=CC=C4
adenine hcl,C1=NC2=NC=NC(=C2N1)N.Cl
15(s)-fluprostenol isopropyl ester,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
chembl3348824,CCCCCC(C=CC1C(CC(=O)C1CCCCCCC(=O)O)O)O
epoxomicin,CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)C1(CO1)C)NC(=O)C(C(C)CC)N(C)C(=O)C
amd 3465,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CNCC3=CC=CC=N3
riviciclib,CN1CCC(C1CO)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
chembl3185811,CC(C)N1C=NC2=C(N=C(N=C21)NCCO)NCCCCCCNC(=O)OC(C)(C)C
ncgc00346531-01,CCC1CCC2C(C(C(C3(O2)CCC(C(O3)CC(C)O)C)C)OC(=O)C=CC(C(C(C(=O)C(C(C(C(=O)C(C(C(CC=CC=C1)C)O)(C)O)C)O)C)C)O)C)C
orphenadrine citrate,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
chembl574181,CNC(=O)C1C(C(C(O1)N2C=NC3=C(N=C(N=C32)Cl)NCC4=CC=C(C=C4)I)O)O
177530-93-7,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F
methacycline hcl,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl
cobimetinib (r-enantiomer),C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O
hyodeoxycholic acid (hdca),CC(CCC(=O)O)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C
strontium ranelate,C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2]
nlg919,C1CCC(CC1)C(CC2C3=CC=CC=C3C4=CN=CN24)O
ncgc00163547-01,CC(C1CCC2(C1(CCC3C2=CC(=O)C4C3(CC(C(C4)O)O)C)C)O)C(CCC(C)(C)O)O
(-)-parthenolide,CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
chembl2138352,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4C3SC5=CC=CC=C5S4
pramipexole dihydrochloride,CCCNC1CCC2=C(C1)SC(=N2)N.Cl.Cl
dynasore,C1=CC=C2C=C(C(=CC2=C1)C(=O)NN=CC3=CC(=C(C=C3)O)O)O
troxipide,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCNC2
(-)-chlorpheniramine,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
silymarin,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
cl-f-araa,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)F)Cl)N
ly2886721,C1C2CSC(=NC2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N
rose bengal,C1=C2C(=C3C=C(C(=O)C(=C3OC2=C(C(=C1I)[O-])I)I)I)C4=C(C(=C(C(=C4Cl)Cl)Cl)Cl)C(=O)[O-].[Na+].[Na+]
stemregenin 1 (sr1),CC(C)N1C=NC2=C(N=C(N=C21)C3=CSC4=CC=CC=C43)NCCC5=CC=C(C=C5)O
amiloride hcl,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.Cl
ncgc00250402-01,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl
pd123319,CC1=C(C=CC(=C1)CN2C=NC3=C2CC(N(C3)C(=O)C(C4=CC=CC=C4)C5=CC=CC=C5)C(=O)O)N(C)C
glpg0974,CC1(CCN1C(=O)C2=CSC3=CC=CC=C32)C(=O)N(CCCC(=O)O)CC4=CC(=CC=C4)Cl
ncgc00263108-01,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C
canadine,COC1=C(C2=C(CC3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC
chebi:47495,C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br
sr 1664,CC1=C(N(C2=C1C=C(C=C2)C(=O)NC(C)C3=CC=C(C=C3)[N+](=O)[O-])CC4=CC=C(C=C4)C5=CC=CC=C5C(=O)O)C
azd8186,CC(C1=CC(=CC2=C1OC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4)F)F
1093403-33-8,CC1=C(SC(=N1)C2=CN=CC=C2)C(=O)NC3=CC=CC=C3C4=CN5C(=CSC5=N4)CN6CCOCC6
adiphenine hcl,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl
irsogladine,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
dirithromycin,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O
200484-11-3,C1=CC(=CC=C1OCCCCCCN=C(NC#N)NC2=CC=NC=C2)Cl
ethamsylate,CCNCC.C1=CC(=C(C=C1O)S(=O)(=O)O)O
ipriflavone (osteofix),CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3
ncgc00017354-06,CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O
(r)-(-)-rolipram,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
zinc34894448,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
dcc-2036 (rebastinib),CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C=C(C=C2)OC3=CC(=NC=C3)C(=O)NC)F)C4=CC5=C(C=C4)N=CC=C5
ncgc00346736-01,CC12CCC3C(C1CCC2OC(=O)CCC4CCCC4)CCC5=CC(=O)CCC35C
658084-64-1,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
sb269970 hcl,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)O.Cl
35922-06-6,CCCCCCCCCCCCCC(=O)NC(CO)C(C1=CC=C(C=C1)[N+](=O)[O-])O
chembl3103040,COC1=CC=C(C=C1)N2C=NC3=C2C=CC(=C3)C(=O)N4CCCCC4
1101810-02-9,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO
chembl1706473,CC(C)N1C=NC2=C(N=C(N=C21)NC3CCC(CC3)N(C)C)NC4=CC(=CC=C4)NC(=O)C=C
chembl3348887,CC1CCC2C1C(C3(CC(C2(O3)C)OC(=O)CO)C(C)C)OC(=O)C=CC4=CC=CC=C4
1061318-81-7,CC(C)(C)CNCCN1C2=C(C(=NC=C2)N)N=C1SC3=CC4=C(C=C3N(C)C)OCO4
stavudine (d4t),CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
gsk 525768a,CCNC(=O)CC1C2=NN=C(N2C3=C(C=C(C=C3)OC)C(=N1)C4=CC=C(C=C4)Cl)C
birb 796 (doramapimod),CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCN5CCOCC5
ropivacaine hcl,CCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C.Cl
sgc707,C1CCN(C1)C(=O)CNC(=O)NC2=CC3=C(C=C2)C=NC=C3
fazarabine,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N
936091-56-4,CC1=CN=C(N=C1NC2=CC(=CC=C2)S(=O)(=O)NC(C)(C)C)NC3=CC=CC(=C3)CN4CCOCC4
bracken fern toxic component,C1C(C(C(C=C1C(=O)O)O)O)O
sorbitol,C(C(C(C(C(CO)O)O)O)O)O
chelerythrine,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5
benztropine mesylate,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.CS(=O)(=O)O
unii-v9ggv0ycdi,C1C(C(C(C1NC2=CC=NC3=CC(=NN23)C4=CC(=CC=C4)SC(F)(F)F)O)O)COS(=O)(=O)N
sertraline hcl,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl
benidipine hcl,CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl
chir-99021 (ct99021) hcl,CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl
ag-18,C1=CC(=C(C=C1C=C(C#N)C#N)O)O
am1241,CN1CCCCC1CN2C=C(C3=CC=CC=C32)C(=O)C4=C(C=CC(=C4)[N+](=O)[O-])I
sgi-1776 free base,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
semagacestat (ly450139),CC(C)C(C(=O)NC(C)C(=O)NC1C2=CC=CC=C2CCN(C1=O)C)O
schembl2300706,C1=CC=C2C(=C1)C=CC3=C2C=C(N3)C(=O)C4=CC=C(C=C4)N
rupatadine fumarate,CC1=CC(=CN=C1)CN2CCC(=C3C4=C(CCC5=C3N=CC=C5)C=C(C=C4)Cl)CC2.C(=CC(=O)O)C(=O)O
bemegride,CCC1(CC(=O)NC(=O)C1)C
zinc38139483,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C
diltiazem hcl,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC.Cl
captopril,CC(CS)C(=O)N1CCCC1C(=O)O
ag-490 (tyrphostin b42),C1=CC=C(C=C1)CNC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N
betahistine 2hcl,CNCCC1=CC=CC=N1.Cl.Cl
ncgc00094763-03,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O
cyc116,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
gsk6853,CC1CNCCN1C2=CC3=C(C=C2NC(=O)C4=CC=CC=C4OC)N(C(=O)N3C)C
chir-98023,C1=CC(=C(C=C1Cl)Cl)C2=NC(=NC=C2C3=NC=CN3)NCCNC4=NC=C(C=C4)[N+](=O)[O-]
ssr128129e,CC1=C(N2C=CC=CC2=C1OC)C(=O)C3=CC(=C(C=C3)N)C(=O)[O-].[Na+]
pd 150606,C1=CC(=CC=C1C=C(C(=O)O)S)I
clindamycin palmitate hcl,CCCCCCCCCCCCCCCC(=O)OC1C(C(C(OC1SC)C(C(C)Cl)NC(=O)C2CC(CN2C)CCC)O)O.Cl
propranolol hcl,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O.Cl
pf-299804,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
torin 1,CCC(=O)N1CCN(CC1)C2=C(C=C(C=C2)N3C(=O)C=CC4=CN=C5C=CC(=CC5=C43)C6=CC7=CC=CC=C7N=C6)C(F)(F)F
ncgc00090782-07,CC1=C(C=CC=C1O)C(=O)NC(CSC2=CC=CC=C2)C(CN3CC4CCCCC4CC3C(=O)NC(C)(C)C)O
pf 184,CC1(CN(CC1(C)CO)C2=NC=C(C(=C2)C(=O)NC3=CC4=C(CCC5=C4N(N=C5C(=O)N)C6=CC=C(C=C6)F)C=C3)Cl)CO
ncgc00090797-11,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O
1088965-37-0,CC(C)OC1=C(C=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CN4C=CC=C(C4=N3)C(C)O)CNC(=O)CN(C)C)Cl
tyrphostin ag 1296,COC1=C(C=C2C(=C1)N=CC(=N2)C3=CC=CC=C3)OC
gw9662,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
papaverine,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
ispinesib (sb-715992),CC1=CC=C(C=C1)C(=O)N(CCCN)C(C2=NC3=C(C=CC(=C3)Cl)C(=O)N2CC4=CC=CC=C4)C(C)C
chlorpheniramine maleate,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O
gw788388,C1COCCC1NC(=O)C2=CC=C(C=C2)C3=NC=CC(=C3)C4=C(NN=C4)C5=CC=CC=N5
tizanidine hcl,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl.Cl
rivafurazon,C1=C(OC(=C1)[N+](=O)[O-])C=NNC(=O)N
everolimus (rad001),CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC
"(13s)-3-hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-17-one",CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
podophyllotoxin,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
